product_id,category,review_cnt,avg_text_len,positive_rate,negative_rate,sentiment_中评_rate,sentiment_好评_rate,sentiment_差评_rate,intent_价格优惠_rate,intent_售后退换_rate,intent_商品反馈_rate,intent_商品咨询_rate,intent_喂养咨询_rate,intent_未知意图_rate,intent_物流发货_rate,bert_pca_0,bert_pca_1,bert_pca_2,bert_pca_3,bert_pca_4,bert_pca_5,bert_pca_6,bert_pca_7,bert_pca_8,bert_pca_9,bert_pca_10,bert_pca_11,bert_pca_12,bert_pca_13,bert_pca_14,bert_pca_15,bert_pca_16,bert_pca_17,bert_pca_18,bert_pca_19,bert_pca_20,bert_pca_21,bert_pca_22,bert_pca_23,bert_pca_24,bert_pca_25,bert_pca_26,bert_pca_27,bert_pca_28,bert_pca_29,bert_pca_30,bert_pca_31,bert_pca_32,bert_pca_33,bert_pca_34,bert_pca_35,bert_pca_36,bert_pca_37,bert_pca_38,bert_pca_39,bert_pca_40,bert_pca_41,bert_pca_42,bert_pca_43,bert_pca_44,bert_pca_45,bert_pca_46,bert_pca_47,bert_pca_48,bert_pca_49,bert_pca_50,bert_pca_51,bert_pca_52,bert_pca_53,bert_pca_54,bert_pca_55,bert_pca_56,bert_pca_57,bert_pca_58,bert_pca_59,bert_pca_60,bert_pca_61,bert_pca_62,bert_pca_63
100215876924,cat_food,1,65.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.7326603,5.9856815,0.061801456,0.9809755,2.0152524,1.1581215,-0.69065136,-1.1542552,0.3906024,-0.017370313,1.7541136,0.21529008,-1.1393148,-0.9987292,-0.2461226,-1.328174,0.5773673,0.61134106,0.4450639,0.64612806,-0.18465352,-1.3196366,-0.8827898,-0.50038004,0.32963237,0.48480654,-1.0094715,0.2169056,-0.03176823,-0.16533332,0.6760212,0.16312501,0.34151077,0.04258212,0.769747,0.12313421,0.7950541,-0.19671348,0.32000965,-0.04673274,-0.17559776,-0.53197044,0.07454373,0.41548607,0.3975461,-0.6290075,0.26049688,0.14021924,0.47320575,0.046596013,0.13658516,-0.5698582,-0.0869983,0.33953652,-0.94051003,-0.059793897,-0.19506617,0.5897038,0.2613396,0.3168578,-0.25734922,-0.58868855,-0.03918447,-0.013874087
100216501267,dog_food,8,74.125,1.0,0.0,0.0,1.0,0.0,0.125,0.0,0.0,0.5,0.25,0.0,0.125,-3.180023,-1.3599913,-1.3177024,1.2930474,0.6974081,0.26592124,0.4892524,0.23209494,-0.43041834,-0.76294667,0.40365678,-0.9607812,1.1908348,0.19395989,0.6514872,0.043994725,0.06590086,-0.43274385,0.11512543,0.015889369,0.10576086,0.4430451,-0.34671137,-0.25413284,0.014655637,0.26067874,-0.45601022,0.112311736,-0.05926706,0.017888345,-0.41742784,0.5671193,-0.28131104,0.4423698,-0.27611268,-0.113153495,0.051981956,0.3125495,0.28893638,0.390913,0.08375961,-0.10074672,0.27624848,0.008109545,-0.13793725,0.057699963,-0.18140845,0.37615448,-0.11122499,-0.13104708,0.23658556,-0.26261568,0.075482234,0.07312569,-0.0014288127,0.218321,-0.41387528,-0.27541578,0.030493349,-0.22193708,0.019731984,0.064825974,-0.16066961,-0.10116764
100216501269,dog_food,29,73.89655172413794,0.8275862068965517,0.1034482758620689,0.0689655172413793,0.8275862068965517,0.1034482758620689,0.1724137931034483,0.0344827586206896,0.0,0.2758620689655172,0.1034482758620689,0.0,0.4137931034482758,-3.0580173,0.28010693,-1.0345912,-0.12704834,0.9007443,0.9548834,-0.38388008,0.04080352,-0.14194691,-0.22822131,0.12193281,-0.40264446,0.7650093,-0.5315194,0.49312425,-0.5308728,-0.5284182,0.103914194,-0.17341141,0.16745754,-0.08846491,0.30925468,0.0004226915,-0.24125142,-0.28938493,-0.194658,-0.19039816,-0.005093932,0.080730505,-0.14831838,0.19307163,0.12801608,0.02756695,0.19181441,-0.0890822,-0.017918663,-0.15473965,-0.12630798,0.15290643,0.065972775,-0.040784333,-0.047760967,0.14245228,-0.06860627,-0.25909412,-0.03587181,0.019861294,0.005949125,0.2970037,-0.14337792,0.04099553,-0.19016911,-0.019125495,-0.03807259,-0.0010000446,0.12152868,-0.117042474,0.03434824,-0.11457158,-0.03683455,-0.04892313,-0.023298705,-0.16132969,0.17328542
100216501271,dog_food,7,55.0,0.7142857142857143,0.1428571428571428,0.1428571428571428,0.7142857142857143,0.1428571428571428,0.4285714285714285,0.0,0.0,0.4285714285714285,0.1428571428571428,0.0,0.0,-1.7907865,-0.67945147,-0.76997674,0.8610014,1.2078134,1.6821893,-0.2012591,0.8852416,-0.03385779,-0.14102328,-0.9038432,-0.58343107,0.644567,0.007704965,-0.46597585,-0.2127411,-0.112371005,-0.25625616,-0.09098155,0.3247996,0.16642976,0.12421679,0.49698848,-0.0717821,-0.050196845,0.09315077,-0.10605068,-0.09443588,0.14770572,-0.17145573,-0.2350311,-0.23141316,-0.2180933,-0.15588045,-0.6620407,-0.07123605,-0.8512193,0.039228678,0.32363227,-0.36998054,-0.051907122,0.2542314,0.14049967,-0.21035893,0.07330285,-0.25216636,0.22662857,-0.21756624,0.34360114,0.16693936,0.10337855,-0.23777576,-0.18539858,0.15970011,-0.20445299,-0.07072786,0.070091136,-0.27919394,0.15165956,-0.16315469,0.10124081,0.18205288,0.0112665575,-0.030982597
100218523716,pet_product,3,54.333333333333336,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,-2.3745863,0.6209137,2.8449924,-0.7516367,-2.4743907,-0.7284605,0.76751727,1.7993046,0.80197114,-0.14719296,-0.92247814,1.9168078,1.2762189,0.30722392,0.6902999,0.23541905,-0.3656148,1.0012734,-0.20888229,-0.24100353,-1.4342084,-0.16141951,0.63767976,0.68250626,1.2575593,-1.255871,0.54385483,-1.0486349,-0.6869819,0.7810047,-0.31968036,-0.1695251,-0.85358256,-0.21865475,0.761914,0.72802377,-0.029578766,-0.47653756,0.42326498,0.14684664,0.30383912,0.16708684,-0.21371382,0.38405094,0.3210527,-0.5728061,-0.32175872,0.4423041,-0.055402398,0.34351948,0.08041233,0.43632635,0.3301318,0.15701433,-0.13804048,-0.035119254,0.9698884,0.10371804,-0.3537701,-0.18127678,0.34649554,0.16232072,-0.4615517,0.27153423
100222208820,pet_product,4,63.75,1.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.25,0.34361106,0.29530528,1.590731,0.31992748,-3.9923017,0.83806205,1.6923103,-2.397714,-2.0927105,-0.9047123,-0.11823699,0.32797062,0.36607862,0.63947016,0.6781865,-0.049333215,-0.053643957,0.25685522,-0.62234694,0.28856912,-0.35305452,-0.73117805,0.16515183,0.7975344,-0.10659976,0.65758973,-0.49313146,-0.33644503,-0.43220258,0.33067745,0.18287238,-0.309883,-0.57985723,-0.26928225,0.4620908,-0.484685,0.8286072,-0.28692913,-0.46752048,-0.46581554,0.498631,-0.108874604,0.10985732,-0.24275926,-0.14365861,-0.14805754,0.1726045,-0.37995085,1.1197263,-0.3025445,0.0013643131,0.0250808,0.46359706,-0.30395615,0.70117414,-0.98912877,0.540775,-1.056026,-0.1965537,0.001307792,0.025363192,0.07945173,-0.054861248,0.17928362
100226942201,cat_food,1,87.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.07359535,-4.671949,-2.686699,0.68175375,-1.4472306,0.18422149,-0.43995205,1.6386471,-4.417257,-0.24554643,1.0712042,-1.8989365,0.8294736,-0.2891117,4.246344,-2.8193898,1.3914907,-0.8203081,0.7671762,-0.26620412,0.7495438,-0.9787242,2.8005493,-0.42053857,-0.53750175,0.15726013,0.06784938,0.64872843,-0.49161473,1.5609976,-0.09840288,0.9232644,0.80016094,-0.9831221,1.4737498,-1.1923956,-0.2698457,1.0860729,0.8173056,0.4080952,0.26389608,0.19575986,-0.1381395,-1.2360569,-0.6204455,0.38655278,-0.02996147,-0.65434504,0.86786133,0.54961157,1.0934949,-0.7878017,0.7110858,-0.6863283,0.49983278,0.01084396,-0.8579181,0.061538305,0.19064958,0.5369768,0.019988494,-1.0185446,-0.10452705,-0.7159231
100230260134,pet_product,8,26.625,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.125,0.875,0.0,0.0,0.0,0.18834941,2.1472714,2.3533053,1.736052,-2.3778334,-1.522111,-0.49545857,2.0228798,1.5318409,0.9141364,0.09079853,-0.49568677,0.16179901,-0.2240065,0.39325845,-0.42505035,-0.1884746,0.25142235,0.5196916,-0.48822457,-1.5781417,0.23257221,0.19460514,0.14580768,0.12953317,-0.6881704,-0.13702196,0.9346825,-0.24368429,0.27887174,-0.14729474,-0.05540014,0.06803381,0.106662795,-0.7509576,-0.27426982,0.037348762,0.12051263,0.4172653,0.30763507,0.022475332,0.28854692,-0.048163995,-0.0064806836,-0.18513112,-0.035025313,0.22804531,-0.120274976,-0.12008871,-0.047247894,0.5129916,-0.09708295,-0.452345,-0.296761,0.35600373,0.067892194,-0.36867508,0.44048154,0.37517518,0.30453244,0.4944899,0.08374024,-0.21725497,0.3745173
100230260150,pet_product,2,44.5,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,-0.45095086,0.4416256,1.7197177,-1.9461635,-0.33664346,1.6560197,1.0259199,1.9718347,1.1352696,0.43645698,1.312043,0.41259757,-0.6889965,-0.13656536,0.23675855,0.25236705,-0.09936039,-1.4501579,1.4912076,-1.2761886,0.15399253,1.1705854,-0.67525244,0.2502171,-0.47867924,1.2552841,1.3469803,0.15088391,-0.16353719,0.12506646,1.5807723,-0.62360865,0.46754012,0.5418173,1.234132,0.667106,-0.2397638,-0.9832843,0.7956006,0.81261915,0.10526796,0.6955674,0.21388516,0.23141661,0.26729685,-0.7063408,0.40878633,0.12195557,0.30020702,-0.17580302,0.60445565,0.097188905,0.047783136,0.14630127,-0.38188863,0.31348217,0.39555624,0.13564695,-0.029428933,-0.44617084,0.36178672,0.20275643,-1.0330868,0.39653736
100230260164,pet_product,3,49.333333333333336,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,2.0782359,2.670388,-1.2879442,-0.029758304,-2.1456602,-0.47925815,0.085202396,-0.38690248,1.4883822,-0.22869492,-0.4593182,-0.637451,-0.0059207776,-1.1634917,-0.13503392,-0.07234763,-0.075901605,-0.7072573,-0.03214848,0.5460444,0.17606257,0.05840966,-0.2918608,-0.1044556,0.54978514,0.6741002,-0.90450925,0.06785109,-0.018043756,0.016663292,-0.21515878,-0.0973973,0.47387984,-0.4285787,0.47566283,0.35421315,0.22961919,0.5766316,-0.25031248,0.052497525,0.097839914,0.20241638,-0.1658407,-0.06657911,-0.20003778,0.41873828,0.50161976,0.10276229,0.16074303,-0.12813269,0.038806718,-0.40691027,0.44894645,0.35930395,-0.38516226,-0.25670305,0.002683113,-0.06212285,-0.20574729,-0.29487208,-0.69555306,0.22170842,0.12147298,0.12546569
100230694872,pet_product,26,43.23076923076923,0.8846153846153846,0.0769230769230769,0.0,0.9230769230769232,0.0769230769230769,0.0769230769230769,0.1153846153846153,0.2307692307692307,0.4230769230769231,0.0,0.0,0.1538461538461538,2.170536,0.83362174,2.1639552,1.06298,-0.29117575,1.1722001,1.7338116,0.35637328,-0.7868165,-0.53586626,0.9004069,1.1242776,0.52009,0.30356085,0.6361989,0.7610109,-0.26434162,-0.275598,-0.38166925,0.5042671,0.83087665,-0.118249014,0.2726421,0.21567056,-0.111551434,0.026916075,-0.5869689,0.3468359,-0.15133163,0.2686011,-0.093311444,-0.6033957,0.373072,-0.15935466,0.36145127,-0.094852366,0.25956264,-0.2931218,-0.26770586,-0.11870098,-0.13410899,-0.055418983,0.041620728,0.03853961,-0.26931927,0.013907098,-0.43587476,-0.15336977,-0.062693186,0.06669707,0.32609022,0.21028373,0.4327993,0.062828906,-0.321809,-0.2095085,-0.2166858,0.26986617,0.28874072,0.2637244,-0.03582186,-0.20674706,-0.12925334,0.20426473
100232533686,cat_food,1,88.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.287896,-2.1018033,-0.6952711,1.3568577,1.9486574,-2.6353538,-2.5745516,0.45851812,-0.37748408,-2.536468,-0.1835439,0.030436145,-1.7155185,0.8549236,-1.5159163,0.29025236,-0.7324835,-1.5805453,0.61387193,1.0005769,-1.8293457,-0.24875687,-0.5927467,0.45208734,0.10456882,-0.22142525,-1.2643996,0.35997668,0.3721367,0.4579544,0.74637717,-0.98478794,0.29405665,1.078141,-0.54652286,0.19699873,0.014734832,-0.38119337,-0.1617367,0.36480236,0.2582002,0.6842922,-0.010034982,0.13518795,0.21143614,0.011885448,0.36955357,0.15437685,-0.48711213,0.37882978,-0.23697251,0.33677188,0.65470433,0.71852404,0.2863633,-0.44211194,-0.1398745,-0.16510633,-0.4311648,0.45403206,-0.34604982,-0.07421556,-0.10783311,0.050575275
100238235296,pet_product,1,22.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.095528,-1.009602,2.2660513,3.9442773,0.6526234,-0.60686105,1.2182304,-1.6134838,0.6846761,1.2915252,-1.4216665,2.439242,2.4593658,1.8334069,0.17046255,1.76574,1.5306603,0.7825781,-0.99776316,0.43835923,-0.8440033,1.651985,0.49813205,0.6593802,0.9365452,-1.3370172,-0.6024345,0.9364185,-0.10471076,-0.6622435,0.23624311,-0.60014206,-1.799293,0.52171427,-0.78801596,-0.14584392,-0.2542136,-0.16242538,0.1817977,-0.14317195,-0.18399379,0.41182607,-0.09578659,0.13080032,0.4581781,-0.28904095,-0.21407522,-0.15530817,-0.42256576,-0.34495434,0.37127528,-0.98898363,-0.2864949,-0.8980196,-1.1958612,-0.88163126,-1.4358253,0.15592217,-0.32211417,0.8166957,-0.45552662,0.43737397,-0.35627586,0.34035605
100238235316,pet_product,1,88.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.3272734,0.9299888,1.9298042,0.6260228,-1.3918571,0.1675992,3.384126,0.5431981,0.840555,-0.7386354,-0.7412556,2.9933255,2.5383856,0.0045553553,1.022907,0.7498607,-1.0267262,-0.6340644,-0.64592236,-0.048750497,1.4310211,0.39114633,0.86445093,-0.8608588,1.1972749,-1.1783265,-0.094394796,0.487859,-0.94398326,-0.29733413,-0.29660553,-0.80457497,0.16756333,0.34999117,0.23073451,0.71555924,0.6642128,-0.9304324,-0.43455756,1.2794017,-0.2722802,0.82242155,0.77260476,-0.47813794,0.28040704,0.8591405,0.49975112,0.08714113,0.23734935,-0.03722824,-0.1454314,-0.4202183,0.85255677,0.45899025,-0.030307155,-0.35234788,0.11634983,-0.060192052,0.8143801,-0.465145,0.54454553,-0.12887818,-0.21260457,-0.0101625
100241520186,pet_product,2,40.5,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,-2.5015764,1.6353678,3.3121614,0.18998581,-0.9380413,0.959778,2.8857124,-0.36183274,0.1136972,-0.2939978,-0.9038495,1.6219069,-0.92283213,0.6467607,0.05582285,1.5364285,0.23737606,0.3213173,-0.46568736,0.052114077,1.118386,-0.17921862,0.44885552,0.035599083,0.064731136,-0.24876809,-0.078305185,-0.43358287,-0.82430387,0.48594475,-0.28329116,-0.92026496,-0.13851061,0.2720414,0.3816954,0.45413437,-0.40171725,-0.13686258,-0.5239796,-0.6515805,-0.44903395,0.10894777,-0.305854,0.30591494,-0.5136161,0.2602025,-0.45955753,0.16563772,0.010233283,-0.30138713,0.4267548,-0.54905844,0.5801062,0.39381808,-0.17008036,0.21649331,-0.29457304,0.12923157,0.13135676,0.31816965,-0.040616557,-0.051436946,-0.17581701,0.017531767
100248854597,pet_product,2,33.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,3.3305976,0.18600953,4.7036743,-1.212647,-0.43587208,-1.5444648,1.8872598,-0.5153332,-1.1071047,-0.04132825,-1.4572349,-0.8167144,-0.9232423,-1.3334383,-0.5150114,0.9016993,-0.03615372,-0.04614842,0.3778641,0.04189658,1.1837176,0.0006059706,1.8821491,-0.56952834,-0.8784916,0.23314698,0.5649562,0.47246397,0.06512257,0.63765484,0.4772982,0.008372679,0.8459524,-0.8673925,1.0913512,-0.74476993,-0.2988139,-0.096417725,0.07984325,-0.21321687,0.52158594,-0.57398796,-0.29381484,0.13302718,0.5449475,-0.021885797,-1.2291508,-0.059079148,-0.09523991,0.455929,0.17601356,-0.2581542,-0.44475335,0.53831697,0.0017549396,-0.17903325,0.568444,-0.016423792,-0.320825,-0.34926352,-0.7269314,0.22875379,0.36337873,0.29003748
100249056172,pet_product,6,29.0,0.8333333333333334,0.0,0.1666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.1666666666666666,-0.7561579,2.0981464,2.6098404,0.9535454,-1.915038,-0.9350273,-0.95116836,0.4568093,0.5721057,-0.5102461,0.15354493,0.5597763,-0.4091191,0.3966147,0.677638,-0.21503182,-0.26086769,0.12878042,0.835946,-1.6409982,-1.6396035,0.71004987,0.38106176,-0.22915654,0.33088443,-0.28399122,-0.13397212,0.12434099,0.22817133,-0.261727,0.2816216,0.4002544,0.04349606,-0.40434745,-0.27500752,0.5832841,0.022453984,0.11704264,0.43850577,0.3077961,-0.96991915,0.62945884,0.026015734,-0.46355352,0.28129748,-0.42421678,0.116028875,0.10898632,-0.38571033,0.021689713,0.0022712548,-0.19914041,-0.043637503,-0.5375975,-0.2759533,0.15538484,0.058761638,0.11140215,-0.22334065,0.43748268,0.84899753,-0.0627609,-0.00039650002,-0.038320344
100249960035,dog_food,1,74.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.8894978,3.4010468,-0.29744142,-0.25052255,1.8375142,1.2796471,-0.3004913,-0.015195397,0.8577211,-0.53721267,-0.18461354,-0.4594144,1.0693387,-0.50980103,0.4258457,-0.31950185,0.9671658,-0.6898986,0.5171265,0.8749066,0.5301485,-1.1536256,-0.16791344,-0.261109,0.27717853,0.82165366,-0.4248368,-0.41675738,-0.87819064,-0.36339775,-0.09739904,-0.95228815,1.1935558,0.0026606908,-0.9661939,0.4039542,0.059140462,-1.0223181,1.5227945,-0.21825282,-0.26888004,-0.20536721,-0.11304152,0.07442555,-0.16799068,-0.22540279,0.64569646,-0.036288373,0.42683044,0.07549,-0.36350346,-0.803209,0.349075,-0.5777988,0.013023163,-0.31854606,0.13931121,0.2100601,0.113666184,0.5305137,-0.03157437,-0.29723018,0.6759097,-0.09470724
100249994404,pet_product,7,29.714285714285715,1.0,0.0,0.0,1.0,0.0,0.0,0.1428571428571428,0.0,0.8571428571428571,0.0,0.0,0.0,0.6839307,2.8239753,1.8074385,-0.2826679,-1.1752205,-0.41850546,1.1078985,1.5775766,1.2832669,0.66276515,0.25240412,-1.3798703,-0.19751017,0.5630788,-0.1255521,0.06206497,-0.11580881,-0.1539981,0.04010707,0.16160174,-0.54519284,0.35768127,0.27137038,-0.08993121,-0.29655743,-0.012724919,0.41516238,0.17483714,1.0016156,-0.06456865,-0.22625218,-0.08982479,0.1621658,-0.637055,-0.15069506,0.40979937,0.11251019,-0.026248734,-0.16433942,0.08468989,0.5201416,0.40198746,-0.17884734,0.36394185,-0.16227034,-0.02995984,-0.27790692,-0.20619223,-0.2573604,-0.10692517,-0.07454979,0.24536827,-0.07395135,-0.43388137,0.16032775,0.2895715,-0.36632934,0.41906363,-0.04518392,-0.13170737,0.18104114,-0.38959405,-0.041003548,-0.062041808
100254932638,pet_product,1,61.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.7153747,-0.41324,3.2075164,1.5366373,-6.1976504,-1.3455306,-0.4878441,0.11249672,1.7556243,0.5452438,-0.088266544,2.0442033,1.7583926,-0.8680008,-0.1538981,1.1532483,-0.8517419,-0.026865914,1.3863626,0.06443271,-1.243527,0.52352625,-0.7566777,0.08711967,-0.09916665,0.09754514,0.68210596,-0.2363323,0.43084997,0.6237619,-0.8449629,0.402098,-0.74671596,-0.065733396,-0.68833226,1.2734224,0.11449179,-0.12740941,0.0046426808,0.38008878,0.41066808,-0.010753109,-0.2808326,0.093888886,0.44463634,-0.70060134,0.6090103,0.042217154,-0.09578525,-0.18981886,-0.119930334,-0.5055884,-0.070281945,-0.11208752,0.013098549,-0.36580068,-0.1752475,0.19742517,0.061157443,1.0975616,-0.17330335,-0.07838071,-0.41562435,-0.093576014
100259241076,cat_food,4,66.0,1.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.25,-5.547597,-0.6117122,1.0835403,-1.1560892,1.093287,0.38562763,-0.88059855,-0.23847878,1.1729847,-0.2700225,-0.24686727,1.4439118,-1.3985755,0.10753626,-0.76954466,-0.25163385,0.32424918,0.2523905,-0.64987844,-0.4428265,-0.61579686,0.005824767,-0.06373173,0.5884164,-0.3578977,-0.28232214,-0.3798222,-0.53218204,0.18235922,-0.3019969,-0.3353544,-0.17247052,0.74010456,-0.17865375,-0.19945648,-0.65413576,-0.24987467,0.2378417,-0.056767754,-0.084048264,-0.12348032,0.17097005,0.1518434,-0.3539296,0.080766656,-0.48825216,-0.10754908,0.0696822,0.13839902,0.029078327,0.11899461,0.5831975,-0.20431094,-0.058767006,0.12495381,-0.17277634,0.092514396,-0.5187386,-0.41270542,0.16346264,0.2386542,0.2503228,-0.011365473,0.45825553
100268823846,dog_food,1,70.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-4.2087927,-3.2580578,-1.5371128,-2.4274223,2.8392093,-0.4252536,-1.0875599,2.3672228,-1.249796,-1.3460786,-1.3225316,0.47234336,0.73091817,0.74562573,2.3113167,-0.9959123,-1.2433857,0.52566755,-1.2740633,-0.27411795,0.32990044,1.3066926,-0.08726947,-0.3951977,-0.57682294,-1.5126777,0.34822702,-1.4180969,0.4376337,-1.224312,0.6724781,-0.3579961,0.2622729,1.4189752,-0.6807001,-1.5619752,1.6483532,0.01693328,1.3818691,0.35963807,0.86646307,0.18382664,1.6175431,-1.1407146,-1.1422104,-0.2564354,0.32341215,1.1318762,-0.20210439,-0.37520486,-0.96863145,-1.1890596,-0.17702425,0.43089822,0.42718554,0.031282496,-1.5948039,-0.30038953,-0.9484063,-1.2747891,-0.21492662,1.708119,-0.22319503,1.0076101
100268823874,dog_food,14,61.92857142857143,0.9285714285714286,0.0,0.0,1.0,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.1428571428571428,-4.08534,-2.006435,-0.06887492,0.58952564,1.7101281,0.17589079,-0.6690003,-0.7510958,1.0255872,0.24970198,-0.6876461,-0.13930035,1.0766901,-0.33693242,0.06375181,0.032241583,-0.47054094,-0.5990132,-0.2291049,-0.05411889,0.100155555,0.33418062,-0.33903077,-0.22362542,0.26295808,0.06434672,0.30110127,0.350585,-0.15630218,-0.10666328,0.045695953,0.4341568,0.17576496,-0.25028273,0.32770142,-0.0030984315,-0.09916771,-0.11556413,0.12098169,-0.1660017,-0.1827903,-0.106111996,0.17749824,0.09159789,0.04859255,-0.12154804,-0.049256466,-0.07724102,0.17835559,0.2380623,0.12428517,-0.09380657,0.04722122,-0.24202229,-0.21295561,-0.09894366,-0.27940086,-0.030212548,0.09122305,-0.110177875,-0.11045276,-0.20976298,-0.08711388,0.091041386
100268921828,cat_food,2,68.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,-5.2980156,-1.0010179,-0.4618807,1.5538357,0.37289283,0.25233382,-0.8309789,0.16274244,-0.4937656,-1.7051785,0.81112105,0.3434725,-1.0264363,1.2361612,-0.22484483,0.009439528,-1.0182382,-0.16711557,0.7437218,-0.15405299,-0.77692497,-0.81217813,-0.29856384,0.21964534,-0.38981915,0.09890158,0.20917436,0.82684493,-0.71591747,1.4766986,-0.2447671,0.43093944,-0.51643866,0.123752445,0.09844342,0.29484862,0.032061636,0.5036825,0.22713739,0.26371187,-0.17274487,-0.39213967,-0.87486386,0.21917948,0.050682597,0.37821728,0.23108707,-0.5152755,-0.22426291,0.5186382,0.20604749,-0.1890996,-0.1605753,0.07753106,0.29808477,-0.06350564,0.037552625,-0.39641142,-0.51938194,0.08364613,-0.274464,-0.28824106,0.1037319,0.09269862
100269228338,dog_food,1,61.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.7744813,-1.0345912,0.5065942,1.7351629,2.1995697,0.8621197,1.6925756,-0.47273484,-0.14771385,0.49634427,-0.27100146,-1.0577344,1.6223029,0.93229043,-0.3322789,0.32183272,1.1073078,1.5181494,-2.0769303,-0.6423924,2.2366643,0.61878973,-0.87492925,-1.1020932,-0.38902327,-0.45460853,0.32720557,-1.2087744,0.26000258,0.39537838,-0.8690324,0.22326589,-1.0429609,0.3561293,-0.6346534,0.83033216,-0.24246469,-0.1558196,-0.34007213,0.0074426527,0.3779441,0.20430984,0.17692588,-0.41550612,0.0013125017,0.2348925,0.22461352,0.70267797,0.032825638,-0.5840957,0.24071285,-1.2692609,-0.9632369,-0.0660345,0.09444331,-0.0671966,0.22181122,-0.056761608,-0.34558237,-0.82024133,0.2773961,0.59706855,0.16099092,0.6616401
100269228340,dog_food,3,34.666666666666664,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,3.6473706,-2.3277063,1.2629502,-0.80287313,2.0171776,0.43550912,0.4242383,0.56961447,-0.41833067,-0.321303,0.35053584,-1.1461979,0.58966404,-0.24127048,0.5788726,0.6376099,0.6773803,-0.279043,0.49405146,-0.0747902,-0.6463014,0.27651116,-0.6107959,-0.12129599,-0.086300075,0.57195634,0.59624285,-0.30861223,0.47625396,-0.060058903,-0.17126231,0.7648143,-0.049747724,0.056197096,0.7868262,0.31086484,-0.13556637,-0.3067169,-0.19298925,0.60384154,0.018078545,0.10671723,-0.1959077,-0.42237878,0.2906854,0.003034563,1.051981,-0.04535541,-0.17302012,-0.045579355,-0.17879756,-0.85378,-0.024339238,0.57911235,0.37708703,-0.4054365,-0.040617246,0.33646634,-0.4831549,0.52892137,0.23557967,0.2608209,-0.3662665,0.43838838
100273184394,pet_product,1,64.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.7118614,0.5511415,4.2600994,-0.75864553,-3.068535,-0.513158,2.1735377,-1.8304011,-0.63150877,-1.8782778,-1.3334996,1.3395923,1.7384763,0.97780555,0.27859533,0.9814854,1.5402892,-0.79530317,-1.9159577,0.9031884,-0.21768029,-1.104413,0.91099316,0.018817825,1.0956368,-1.4434073,-0.4573933,-0.5037076,-1.3972685,0.12425004,0.68277633,1.094355,0.9335262,0.02234446,1.5998867,2.236616,0.44186413,-0.60163254,-0.728012,-1.6657581,0.6461477,-0.3123755,-0.022762662,0.16196655,-0.5687816,0.28669643,0.507606,-0.030726394,0.3444794,-0.22844371,-0.98715365,-0.31515884,-0.11706486,-1.1101693,1.1656185,-0.5482877,0.26933807,-0.9329174,-0.9013471,0.43022025,-0.12268051,-0.08037734,-0.7081767,-0.51778394
